"TLA NAME","CRASH ROAD","CRASH DIST","CRASH DIRN","INTSN","SIDE ROAD","CRASH ID","CRASH DATE","CRASH DOW","CRASH TIME","MVMT","VEHICLES","CAUSES","OBJECTS STRUCK","ROAD CURVE","ROAD WET","LIGHT","WTHRa","JUNC TYPE","TRAF CTRL","ROAD MARK","SPD LIM","CRASH FATAL CNT","CRASH SEV CNT","CRASH MIN CNT","PERS AGE1","PERS AGE2","EASTING","NORTHING"
"Auckland","ALLENS ROAD",""," ","I","BLACKBURN ROAD","201437359","10/06/2014","Tue","1705","LB","CS1CC","303B 375B ","","R","W","DO","H ","T","G","C","050","0","0","0","","","1768171","5909873",
"Auckland","ALLUM ST","25","N"," ","HOPKINS CRESCENT N","201430645","29/01/2014","Wed","1630","EA","TN1C","386A ","M","R","D","B ","F "," ","N","C","050","0","0","0","","","1764520","5919073",
"Auckland","ALPERS AVENUE",""," ","I","BROADWAY","201437138","25/04/2014","Fri","2210","DA","CS2","350A 427A ","","E","D","DO","F ","M","T","R","050","0","0","0","","","1758389","5917468",
"Auckland","ALPERS AVENUE","20","E"," ","GILLIES AVENUE","201436912","27/04/2014","Sun","1600","FD","CW1CCC","181A 181B 181C ","","R","D","O ","F "," "," ","P","050","0","0","0","","","1758091","5917536",
"Auckland","ALTON TERRACE",""," ","I","REEVES ROAD","201432830","08/03/2014","Sat","1200","DA","CE2CCC","131A 405A ","IMM","E","D","B ","F ","T","S","R","050","0","0","0","","","1768030","5912835",
"Auckland","AMREINS ROAD","300","S"," ","TAUPAKI ROAD","201411836","22/03/2014","Sat","1420","CC","CN1","112A ","C","R","D","BN","F "," ","N","C","080","0","0","1","","","1739200","5923751",
"Auckland","ANAWHATA ROAD","50","W"," ","RIDGE ROAD","201450003","25/01/2014","Sat","2130","MO","CW1","133A 371A 929 ","P","M","D","DN","F "," ","N","C","050","0","0","0","","","1735248","5911242",
"Auckland","ANAWHATA ROAD","50","W"," ","RIDGE ROAD","201435003","25/01/2014","Sat","2130","MO","CW1","133A 371A 927 ","P","M","D","DN","F "," ","N","C","050","0","0","0","","","1735248","5911242",
"Auckland","ANDERSON AVENUE",""," ","I","PILKINGTON ROAD","201410440","30/01/2014","Thu","1545","MD","CW1S","308B 929 ","","R","D","B ","F ","D","N","R","050","0","0","1","","4","1765618","5916385",
"Auckland","ANDREW BAXTER DRIVE",""," ","I","ASCOT ROAD","201431935","15/03/2014","Sat","0907","DB","CW2","111A 131A 517A ","P","R","W","OF","H ","T","N","C","050","0","0","0","","","1758483","5906790",
"Auckland","ANDREW ROAD",""," ","I","KYEEMAGH ST","201434497","16/04/2014","Wed","2020","DA","CE1","111A 131A 901 ","K","S","W","DO","H ","T","G","C","050","0","0","0","","","1771446","5913762",
"Auckland","ANGLE ST","50","S"," ","NEILSON ST","201431258","28/01/2014","Tue","1613","MO","TS1C","385A 929 ","M","R","D","BF","F ","D","N","C","050","0","0","0","","","1760821","5911813",
"Auckland","ANGLESEA ST","40","W"," ","PAGET ST","201436621","06/05/2014","Tue","2108","MO","CE1C","371A 929 ","M","R","D","DN","F ","D","N","N","050","0","0","0","","","1755710","5919818",
"Auckland","ANITA AVENUE","80","W"," ","CORMACK ST","201431573","11/01/2014","Sat","0205","DB","CW1C","410A 423A ","HKT","M","D","DO","F "," "," ","C","050","0","0","0","","","1754304","5912617",
"Auckland","ANNISON AVENUE","40","W"," ","PITCHER PLACE","201436456","05/04/2014","Sat","0815","CB","CW1","112A ","C","R","D","TN","F "," ","N","C","050","0","0","0","","","1746190","5912048",
"Auckland","ANZAC AVENUE","20","N"," ","PARLIAMENT ST","201410962","07/01/2014","Tue","0238","DB","CN1","103A 111A 131A ","T","M","D","DO","F "," ","N","R","050","0","1","0","","","1758120","5920443",
"Auckland","ANZAC AVENUE",""," ","I","SHORT ST","201434206","13/02/2014","Thu","1110","GB","VN1C","158A 209A ","","R","D","B ","F ","T","G","P","050","0","0","0","","","1758003","5920615",
"Auckland","ANZAC AVENUE",""," ","I","SHORT ST","201411013","13/02/2014","Thu","1748","LB","SN1C","303B 370B ","","R","D","B ","F ","T","G","C","050","0","0","1","","23","1758003","5920615",
"Auckland","ANZAC ST",""," ","I","LAKE ROAD","201410912","03/03/2014","Mon","1323","HA","CW1P","302A 375A ","","R","D","BF","F ","R","G","R","050","0","0","1","","","1757991","5927291",
"Auckland","ANZAC ST",""," ","I","LAKE ROAD","201432383","02/03/2014","Sun","1750","LB","CW1S","302A ","","E","D","B ","F ","R","G","R","050","0","0","0","","","1757991","5927291",
"Auckland","ANZAC ST",""," ","I","TAHAROTO ROAD","201436405","07/05/2014","Wed","1550","LB","VW1C","303B ","","E","D","BF","F ","X","T","C","050","0","0","0","","","1757222","5926964",
"Auckland","APIRANA AVENUE",""," ","I","EASTVIEW ROAD","201413182","25/03/2014","Tue","0340","DB","CN1","103A 111A 131A 402A ","PS","E","D","DO","F ","T","G","L","050","0","1","0","","","1765129","5917743",
"Auckland","APIRANA AVENUE","50","N"," ","PILKINGTON ROAD","201430582","13/01/2014","Mon","1400","CB","CN1","130A 351A 359A ","","R","D","B ","F "," "," ","C","050","0","0","0","","","1765538","5916265",
"Auckland","APIRANA AVENUE","40","N"," ","SALIMA TALAGI ST","201413676","14/05/2014","Wed","1000","EA","CS1C","129A 358A 801 ","Q","R","W","B ","L "," "," ","P","050","0","0","1","","","1765420","5916564",
"Auckland","APIRANA AVENUE","15","S"," ","ST HELIERS BAY ROAD","201431210","21/02/2014","Fri","1910","EA","CN1C","129A ","M","R","D","BF","F "," ","N","C","050","0","0","0","","","1764743","5918169",
"Auckland","APOLLO DRIVE","50","N"," ","ANTARES PLACE","201437510","03/06/2014","Tue","1130","MO","CN1C","386A 929 ","M","R","D","B ","F ","D","N","P","050","0","0","0","","","1754377","5932269",
"Auckland","APOLLO DRIVE","60","S"," ","ANTARES PLACE","201432128","14/02/2014","Fri","2312","EA","CS14","129A 197A ","M","R","D","DO","F "," ","N","C","050","0","0","0","","","1754464","5932172",
"Auckland","APOLLO DRIVE","200","S"," ","ORBIT DRIVE","201435347","28/04/2014","Mon","1251","JA","CS1C","308B 929 ","","E","D","B ","F ","D","N","C","050","0","0","0","","","1754187","5932558",
"Auckland","ARA-TAI","340","N"," ","PIGEON MOUNTAIN ROAD","201412207","31/03/2014","Mon","1515","MO","4N1","330A 423A 926 ","H","R","D","B ","F ","D","N","N","050","0","0","1","","","1769042","5916658",
"Auckland","ARAMOANA AVENUE","100","W"," ","LAKE ROAD","201432677","19/03/2014","Wed","1015","CC","CW1CC","130A 500A ","M","R","D","B ","F "," ","N","N","050","0","0","0","","","1759850","5924144",
"Auckland","ARARIMU ROAD","10","W"," ","DAVIES ROAD","201413796","07/06/2014","Sat","1437","DB","CW1","111A 131A ","P","E","D","ON","F ","X","S","C","070","0","1","0","","","1776117","5887559",
"Auckland","ARARIMU ROAD","15","E"," ","GELLING ROAD","201437750","23/05/2014","Fri","1214","DA","CE1","131A 350A 801 ","FV","M","W","O ","L "," "," ","C","100","0","0","0","","","1783411","5889077",
"Auckland","ARARIMU ROAD","340","W"," ","GELLING ROAD","201412869","28/02/2014","Fri","2140","DB","CW1","111A 132A 800 ","ET","M","W","DN","F "," "," ","C","100","0","0","1","","","1783063","5889069",
"Auckland","ARARIMU ROAD","50","E"," ","PRATTS ROAD S","201436847","21/04/2014","Mon","0730","DB","CE1","131A 412A 800 818 ","T","M","W","O ","L "," "," ","C","100","0","0","0","","","1777909","5886700",
"Auckland","ARARIMU ROAD","80","W"," ","PRATTS ROAD W","201436283","08/05/2014","Thu","2040","DB","CW1","501A ","V","M","W","DN","L "," "," ","C","100","0","0","0","","","1776391","5887458",
"Auckland","ARARIMU ROAD","400","E"," ","SINCLAIR ROAD","201433302","23/02/2014","Sun","0628","DB","CE1","111A 131A 402A ","C","M","W","ON","L "," ","N","C","100","0","0","0","","","1782944","5888957",
"Auckland","ARARIMU ROAD","500","W"," ","SINCLAIR ROAD","201436846","20/04/2014","Sun","1612","DB","CW1","111A 131A 800 904 ","T","M","D","O ","M "," "," ","C","100","0","0","0","","","1782197","5888831",
"Auckland","ARARIMU VALLEY ROAD","2500","N"," ","OLD NORTH ROAD","201433201","18/03/2014","Tue","1630","DB","CS1","129A 134A ","V","E","D","BN","F "," ","N","C","100","0","0","0","","","1738382","5934537",
"Auckland","ARCHERS ROAD","20","E"," ","CHARTWELL AVENUE","201433878","15/04/2014","Tue","1814","GD","CE1C","331A 930 ","","R","D","TF","F ","D","N","C","050","0","0","0","","","1754709","5927566",
"Auckland","ARCHERS ROAD","90","N"," ","CORONATION ROAD","201433988","11/04/2014","Fri","1604","GB","VW1C","333A 387A 929 ","","R","D","B ","F ","D","N","C","050","0","0","0","","","1754045","5926884",
"Auckland","ARCHERS ROAD","20","N"," ","POLAND ROAD","201430146","10/01/2014","Fri","1336","JA","CN1C","308B 314B 377B 930 ","","R","D","OF","F ","D","T","C","050","0","0","0","","","1755513","5928319",
"Auckland","ARCHERS ROAD",""," ","I","POLAND ROAD","201412161","14/05/2014","Wed","0834","HA","CE1C4","322A 902 ","","R","D","B ","F ","X","T","C","050","0","0","1","","","1755499","5928305",
"Auckland","ARCHERS ROAD",""," ","I","SUNHAVEN AVENUE","201432076","28/01/2014","Tue","1205","GD","CS1C","181A 331A 402A ","","R","D","BF","F ","T","N","C","050","0","0","0","","","1754916","5927760",
"Auckland","ARCHERS ROAD",""," ","I","SUNNYBRAE ROAD","201433844","08/04/2014","Tue","1658","FE","CW1C","331A 353A 402A ","","R","D","O ","F ","T","T","C","050","0","0","0","","","1754993","5927832",
"Auckland","ARCHERS ROAD","50","W"," ","WAIRAU ROAD","201436306","22/03/2014","Sat","1255","JA","CW1V","308B 377B 927 ","","R","D","BF","F ","D","N","P","050","0","0","0","","","1755611","5928412",
"Auckland","ARCHIBALD ROAD",""," ","I","BRAINS ROAD","201412416","27/03/2014","Thu","2028","NA","CN1E","129A 130A 370A 412A 710B 724B ","","R","D","DO","F ","T","G","C","050","0","1","0","65","","1748708","5915419",
"Auckland","ARCHIBALD ROAD",""," ","I","ST LEONARDS ROAD","201412409","27/02/2014","Thu","2042","HA","CS1M","302A 375A ","","E","D","DO","F ","R","G","R","050","0","0","1","","","1748468","5914847",
"Auckland","ARGUS PLACE","150","N"," ","SUNNYBRAE ROAD","201432092","03/02/2014","Mon","0055","DC","CN1","102A 112A 330A 514A ","F","R","D","DO","F "," ","N","C","050","0","0","0","","","1755452","5927562",
"Auckland","ARGYLE ROAD","80","E"," ","BEACH ROAD","201430745","18/02/2014","Tue","1745","EA","CW1C","129A ","M","E","D","BF","F "," ","N","N","050","0","0","0","","","1755721","5934895",
"Auckland","ARGYLE ST","30","W"," ","CLIFTON ROAD","201434568","18/04/2014","Fri","0200","EA","CE1C","129A ","M","R"," ","DO","F "," ","N","N","050","0","0","0","","","1754256","5921026",
"Auckland","ARIMU ROAD",""," ","I","ARTILLERY DRIVE","201433789","04/04/2014","Fri","0838","KB","CN14","321B ","","E","D","B ","F ","X","S","C","050","0","0","0","","","1772791","5897187",
"Auckland","ARMITAGE ROAD",""," ","I","TOBRUK ROAD","201412977","25/05/2014","Sun","1808","MD","MS1V","101A 308B 371B 830 929 ","","R","D","DO","F ","D","N","N","050","0","1","0","","","1736785","5983107",
"Auckland","ARRAN ROAD","50","N"," ","EAST COAST ROAD","201433675","10/04/2014","Thu","0900","MO","CS1C","371A 929 ","","R","D","OF","F ","D"," ","N","050","0","0","0","","","1754610","5933869",
"Auckland","ARRAN ROAD","200","E"," ","PHILLIPA PLACE","201413770","11/05/2014","Sun","0004","EA","CW1C","102A 129A 193A ","M","R","D","DO","F "," ","N","C","050","0","0","1","","","1755240","5934749",
"Auckland","ARRENWAY DRIVE",""," ","I","CIVIL PLACE","201432384","02/03/2014","Sun","1140","KA","CS1C","309B ","","R","D","O ","F ","T","N","N","050","0","0","0","","","1753747","5932263",
"Auckland","ARTHUR ST",""," ","I","GALWAY ST","201411015","23/02/2014","Sun","0837","HA","CS2C","301A 375A 402A ","T","R","D","B ","F ","X","S","C","050","0","0","1","","","1759202","5912450",
"Auckland","ASCOT AVENUE","20","S"," ","REMUERA ROAD","201437044","21/03/2014","Fri","1100","FD","CN1C","181A ","","R","D","O ","F "," "," ","C","050","0","0","0","","","1760639","5916771",
"Auckland","ASCOT AVENUE","60","S"," ","REMUERA ROAD","201437836","29/05/2014","Thu","1000","EA","XN1C","386A ","M","R","D","B ","F "," ","N"," ","050","0","0","0","","","1760631","5916732",
"Auckland","ASH ST",""," ","I","RATA ST","201431304","09/03/2014","Sun","0900","AO","VN1C","129A ","Q","E","D","BF","F ","T","G","C","050","0","0","0","","","1749923","5914986",
"Auckland","ASH ST","50","E"," ","WAIRAU AVENUE","201434001","05/02/2014","Wed","1630","EA","CE1C","386A ","M","R","D","B ","F "," ","N","C","050","0","0","0","","","1750396","5915346",
"Auckland","ASH ST","50","W"," ","WAIRAU AVENUE","201413065","10/05/2014","Sat","1242","CB","CE1","112A 197A ","T","R","D","BF","F "," ","N","C","050","0","1","0","","","1750310","5915295",
"Auckland","ASH ST",""," ","I","WAIRAU AVENUE","201436206","04/05/2014","Sun","1010","AG","CE1CCC","101A 150A ","","R","D","B ","F ","T","S","C","050","0","0","0","","","1750353","5915321",
"Auckland","ASHBY AVENUE","100","S"," ","ST HELIERS BAY ROAD","201437094","06/05/2014","Tue","1000","DA","4S1","111A 131A 191A ","T","M","D","B ","F "," "," ","P","050","0","0","0","","","1765556","5918681",
"Auckland","ASHTON ROAD","100","S"," ","VALLEY ROAD","201434672","23/01/2014","Thu","1655","CB","TN1","116A 403A 817 ","PT","R","D","BF","F "," ","N","C","050","0","0","0","","","1756720","5916906",
"Auckland","ASICS DRIVE","100","E"," ","DEWHURST PLACE","201436864","22/05/2014","Thu","0730","MD","4N1C","370A 371B 929 ","","R","D","O ","F ","D"," ","C","050","0","0","0","","","1760809","5908894",
"Auckland","ASQUITH AVENUE","15","S"," ","ROSSGROVE TERRACE","201430066","10/01/2014","Fri","1800","FC","CS1C","181A ","","R","D","BF","F "," ","N","X","050","0","0","0","","","1753506","5917299",
"Auckland","ASTLEY AVENUE",""," ","I","BLEASE ST","201400002","04/01/2014","Sat","0812","CB","CS1","108A 130A 632A ","T","R","W","OF","L ","T","S","C","050","1","0","0","","","1749820","5912301",
"Auckland","ASTLEY AVENUE",""," ","I","MARGAN AVENUE","201437303","23/04/2014","Wed","1705","HA","CN1C","302A 375A ","","E","D","OF","F ","R","G","R","050","0","0","0","","","1750234","5913173",
"Auckland","ASTLEY AVENUE","10","N"," ","MAYVILLE AVENUE","201411216","21/02/2014","Fri","1626","FA","4S1B","130A 197A ","","R","D","B ","F ","T","S","C","050","0","0","1","","","1749979","5912836",
"Auckland","ATKINSON AVENUE","25","N"," ","ALBION ROAD","201431899","20/02/2014","Thu","0800","JA","CN1C","308B 382B 927 ","","R","D","OF","F ","D","N","R","050","0","0","0","","","1764139","5910287",
"Auckland","ATKINSON AVENUE",""," ","I","AVENUE ROAD","201436532","15/05/2014","Thu","1910","CB","CN1","197A 404A 423A ","P","R","D","DO","F ","X","T","C","050","0","0","0","","","1764236","5909865",
"Auckland","ATKINSON AVENUE",""," ","I","GORDON ROAD","201431234","28/02/2014","Fri","0710","LB","CN1C","303B 377B ","","R","D","BF","F ","T","S","C","050","0","0","0","","","1764195","5910046",
"Auckland","ATKINSON AVENUE","15","N"," ","GREAT SOUTH ROAD","201435313","19/04/2014","Sat","1330","MO","CN1C","371A ","M","R","D","B ","F "," "," ","C","050","0","0","0","","","1764295","5909616",
"Auckland","ATKINSON AVENUE","25","N"," ","GREAT SOUTH ROAD","201411511","13/03/2014","Thu","1520","NA","TS1E","711B ","","R","D","BF","F "," ","N","P","050","0","1","0","41","","1764293","5909626",
"Auckland","ATKINSON AVENUE",""," ","I","LUKE ST","201430010","03/01/2014","Fri","1238","JC","CW24","301A 357A ","","R","D","BF","F ","T","S","P","050","0","0","0","","","1764113","5910397",
"Auckland","ATKINSON AVENUE",""," ","I","LUKE ST","201435800","08/05/2014","Thu","1430","GA","CN1C","101A 181A 922 ","","R","D","OF","FF","D","N","C","050","0","0","0","","","1764113","5910397",
"Auckland","ATKINSON AVENUE","60","S"," ","PRINCES ST","201435211","17/04/2014","Thu","0930","LB","CN1C","303B 927 ","","R","W","O ","H ","D","N","C","050","0","0","0","","","1764188","5910072",
"Auckland","ATKINSON ROAD","15","W"," ","NORMAN ROAD","201431717","26/01/2014","Sun","1934","CB","CE1","103A 110A 130A 801 ","EK","R","W","O ","L "," "," ","C","050","0","0","0","","","1747877","5912509",
"Auckland","ATTEWELL ROAD",""," ","I","DAZELEY ROAD","201433169","28/03/2014","Fri","1200","GD","TN144","331A ","","R","D","B ","F ","T","S","C","100","0","0","0","","","1766526","5877667",
"Auckland","AUBURN ST",""," ","I","COMO ST","201413208","20/02/2014","Thu","1037","GD","CN1C","181A 359A ","","R","D","B ","F ","T","S","N","050","0","0","1","","","1757825","5927077",
"Auckland","AVENUE ROAD",""," ","I","CHURCH ST","201436107","09/05/2014","Fri","1020","HA","4N2C","302A ","","R","D","B ","F ","R","G","R","050","0","0","0","","","1764411","5909915",
"Auckland","AVIEMORE DRIVE","400","N"," ","ABERFELDY AVENUE","201412878","01/05/2014","Thu","1940","EA","CN1C","129A 130A 404A 501A ","M","E","D","DO","F "," "," ","P","060","0","0","2","","","1769726","5914146",
"Auckland","AVIEMORE DRIVE","20","N"," ","BRADBURY ROAD","201430640","05/02/2014","Wed","0411","EA","CS14","101A 129A 402A ","M","R","D","DO","F "," ","N","C","060","0","0","0","","","1769954","5913221",
"Auckland","AVIEMORE DRIVE","70","N"," ","DE QUINCEY TERRACE","201434379","04/04/2014","Fri","2130","CB","CN1","410A ","JT","R","D","DO","F "," "," ","C","060","0","0","0","","","1769821","5913532",
"Auckland","AVIEMORE DRIVE","10","S"," ","PAKURANGA ROAD","201434266","10/03/2014","Mon","0945","HO","CN1S","370A 370B ","","E","D","O ","F ","X","T","C","050","0","0","0","","","1769860","5914764",
"Auckland","AVIEMORE DRIVE",""," ","I","PAKURANGA ROAD","201430598","22/01/2014","Wed","1130","FB","CN1C","181A ","","E","D","B ","F ","X","G","C","050","0","0","0","","","1769862","5914774",
"Auckland","AVONDALE ROAD","100","E"," ","MAIRE ST","201400107","13/05/2014","Tue","0800","CB","CE1T","130A 363A ","M","R","W","B ","F "," "," ","C","050","1","0","0","","","1749716","5916081",
"Auckland","AWA ST","20","N"," ","MANGERE ROAD","201437919","04/06/2014","Wed","0840","MG","VN1T","371B ","","E","D","OF","F ","D","N","C","050","0","0","0","","","1763766","5908912",
"Auckland","AWA ST","50","N"," ","MANGERE ROAD","201434300","12/03/2014","Wed","1438","MO","CS1C","371A ","","R","D","B ","F "," "," ","N","050","0","0","0","","","1763789","5908933",
"Auckland","AWAAWAROA ROAD","2000","S"," ","ORAPIU ROAD","201431860","14/02/2014","Fri","1615","BC","XS1V","121A ","","M","D","BN","F "," ","N","N","080","0","0","0","","","1788242","5923519",
"Auckland","AWANOHI ROAD",""," ","I","ASHWOOD AVENUE","201410955","16/02/2014","Sun","1640","BF","MW1C","111A 131A ","","M","D","BN","F ","T","N","C","100","0","1","0","","","1750228","5938430",
"Auckland","AWAROA ROAD","50","S"," ","CABELEIGH DRIVE","201436371","02/04/2014","Wed","1030","MA","CS1C","373B ","","R","D","BF","F "," ","N","N","050","0","0","0","","","1730296","5940250",
"Auckland","AWATERE ST","500","E"," ","PRESTON ROAD","201410921","28/02/2014","Fri","1815","NA","VW1E","713B 727B ","","R","D","OF","F "," ","N","C","050","0","0","1","6","","1767900","5906129",
"Auckland","AWHITU ROAD","1000","N"," ","BROOK ROAD","201412419","04/03/2014","Tue","0845","DA","CN1","131A 402A 801 ","C","E","W","O ","L "," "," ","N","100","0","0","2","","","1745135","5893926",
"Auckland","AWHITU ROAD","370","S"," ","PONSFORD ROAD","201430561","23/01/2014","Thu","0645","DA","CN1","131A 801 ","FS","M","W","O ","L "," "," ","C","100","0","0","0","","","1745600","5883673",
"Auckland","AWHITU ROAD","100","S"," ","TINDALL ROAD","201412729","19/01/2014","Sun","1046","DA","CN1","131A 504A ","C","M","D","BF","F "," ","N","C","100","0","0","1","","","1742664","5890309",
"Auckland","BACONS LANE",""," ","I","CHANCERY ST","201437097","30/04/2014","Wed","2030","KA","CN1C","301B ","","R","D","DO","F ","X","S","C","050","0","0","0","","","1757631","5920566",
"Auckland","BADER DRIVE","10","W"," ","ASHGROVE ROAD","201437727","05/06/2014","Thu","1942","AO","CE1C","129A ","","E","D","B ","F ","T","G","R","050","0","0","0","","","1760666","5907070",
"Auckland","BADER DRIVE",""," ","I","BUCKLAND ROAD","201411831","16/03/2014","Sun","0730","DA","CS2","103A 412A ","T","E","D","OF","F ","R","G","R","050","0","1","2","","","1761014","5907320",
"Auckland","BADER DRIVE",""," ","I","COMET CRESCENT S","201430228","01/01/2014","Wed","2120","KA","CS1C","301B ","","R","D","O ","F ","T","S","N","050","0","0","0","","","1759820","5907468",
"Auckland","BADER DRIVE",""," ","I","IDLEWILD AVENUE","201431813","31/01/2014","Fri","1845","MA","CS1C","373B ","","R","D","OF","F ","T","G","C","050","0","0","0","","","1759799","5907502",
"Auckland","BADER DRIVE",""," ","I","MAGIC WAY","201430233","11/01/2014","Sat","2230","BF","CS2C","131A ","","R","D","DO","F ","R","G","C","050","0","0","0","","","1770195","5901259",
"Auckland","BADER DRIVE","60","E"," ","MASCOT AVENUE","201410693","25/01/2014","Sat","1430","AA","CE1C","372A ","","R","D","B ","F "," ","N","C","050","0","0","1","","","1760465","5907044",
"Auckland","BADER DRIVE",""," ","I","MASCOT AVENUE","201434101","18/04/2014","Fri","1513","KA","VN2C","302B 387B 402B ","","R","D","BF","F ","R","G","C","050","0","0","0","","","1760386","5907041",
"Auckland","BADER DRIVE",""," ","I","MCKENZIE ROAD","201433260","22/03/2014","Sat","1100","FB","CW1C","181A ","","R","D","BF","F ","T","G","R","050","0","0","0","","","1759314","5908353",
"Auckland","BADER DRIVE","130","N"," ","ORLY AVENUE","201437166","22/05/2014","Thu","1915","FD","CN1C","181A ","","R","D","DO","F "," ","N","C","050","0","0","0","","","1760007","5907217",
